stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
4976,, EDUARDO NADRUZ,,-29.99734,-51.094511
4975,, EDUARDO NADRUZ,,-29.997257,-51.094767
5917,,ZONA INDEFINIDA ARMANDO INACIO DA SILVEIRA,,-30.229662,-51.056999
245,, JUCA BATISTA,,-30.178466,-51.175999
2157,, HELENA SPEROTTO,,-30.035712,-51.204548
6290,, TULIO DE ROSE,,-30.022717,-51.156259
6291,,RUBEM BERTA ADELINO FERREIRA JARDIM,,-30.020442,-51.101269
1649,, JULIO DE CASTILHOS,,-30.026579,-51.226428
4964,, DIDIA JARDIM PINTO,,-29.995297,-51.100172
5340,, BENTO GONCALVES,,-30.051032,-51.211311
2777,,PARTENON ALBION,,-30.058061,-51.165367
2585,, SAO FRANCISCO,,-30.091244,-51.132536
2565,, SAO FRANCISCO,,-30.093338,-51.135232
2584,, SAO FRANCISCO,,-30.091199,-51.132605
2562,, SAO FRANCISCO,,-30.093776,-51.137232
2563,, SAO FRANCISCO,,-30.093845,-51.137267
2564,, SAO FRANCISCO,,-30.093397,-51.135169
2555,, SAO FRANCISCO,,-30.0951,-51.138219
6289,, SAO FRANCISCO,,-30.097172,-51.139023
2554,, SAO FRANCISCO,,-30.095127,-51.138316
2552,, SAO FRANCISCO,,-30.097417,-51.139042
2546,, SAO FRANCISCO,,-30.098615,-51.140593
2545,, SAO FRANCISCO,,-30.098559,-51.140647
2544,, SAO FRANCISCO,,-30.0995,-51.141533
2543,, SAO FRANCISCO,,-30.099466,-51.141606
2541,, SAO FRANCISCO,,-30.1009,-51.142092
2542,, SAO FRANCISCO,,-30.100937,-51.142005
649,, GUAIBA,,-30.145181,-51.225246
827,, DR BARCELOS,,-30.100794,-51.235233
812,, DR BARCELOS,,-30.102141,-51.239192
3119,, FORTE,,-30.024662,-51.151053
4585,, TAQUARA,,-30.104898,-51.115112
2514,, VALTER DE AZEREDO,,-30.143368,-51.125754
2392,, COSTA GAMA,,-30.127072,-51.175764
2385,, COSTA GAMA,,-30.136532,-51.173683
2386,, COSTA GAMA,,-30.136976,-51.172997
2420,, COSTA GAMA,,-30.145164,-51.162314
5938,, COSTA GAMA,,-30.137271,-51.170179
2421,, COSTA GAMA,,-30.144766,-51.162353
328,, COSTA GAMA,,-30.156518,-51.160955
5318,, SENADOR SALGADO FILHO,,-30.030896,-51.225974
2778,, FREI ANTONIO DE CAXIAS,,-30.059719,-51.165115
2268,, BARAO DO AMAZONAS,,-30.0481,-51.186061
2273,, BARAO DO AMAZONAS,,-30.046402,-51.18557
556,, PEREIRA PASSOS,,-30.10311,-51.254289
552,, PEREIRA PASSOS,,-30.102525,-51.256281
555,, PEREIRA PASSOS,,-30.103163,-51.254362
557,, PEREIRA PASSOS,,-30.102258,-51.256834
519,, PEREIRA PASSOS,,-30.101586,-51.259096
520,, PEREIRA PASSOS,,-30.101543,-51.258995
518,, PEREIRA PASSOS,,-30.1011,-51.260366
512,, PEREIRA PASSOS,,-30.100671,-51.261904
510,, PEREIRA PASSOS,,-30.100042,-51.263577
2650,, LUIZ MOSCHETTI,,-30.073696,-51.173525
6288,, ERICO VERISSIMO,,-30.053202,-51.21839
5488,, ERICO VERISSIMO,,-30.055046,-51.218338
3531,, VOLUNTARIOS DA PATRIA,,-30.006415,-51.208567
1533,, MAUA,,-30.028304,-51.233022
5317,, SENADOR SALGADO FILHO,,-30.030805,-51.227246
1655,, SARMENTO LEITE,,-30.029767,-51.219368
1587,, LOUREIRO DA SILVA,,-30.036108,-51.225023
2285,, NILOPOLIS,,-30.037027,-51.187177
2289,, NILOPOLIS,,-30.036489,-51.186752
2148,, RAMIRO BARCELOS,,-30.040454,-51.20806
2147,, RAMIRO BARCELOS,,-30.040471,-51.208142
2487,, LEONARDO DA VINCI CONDOMINIO MARIANTE,,-30.112354,-51.155064
1778,,AZENHA AZENHA,,-30.057628,-51.215586
5185,, TOBAGO,,-30.157575,-51.140916
5715,,RUBEM BERTA ADELINO FERREIRA JARDIM,,-30.020664,-51.102553
5668,,RUBEM BERTA ADELINO FERREIRA JARDIM,,-30.02043,-51.101103
5667,,RUBEM BERTA ADELINO FERREIRA JARDIM,,-30.021019,-51.107296
4747,,RUBEM BERTA ADELINO FERREIRA JARDIM,,-30.020786,-51.10364
433,, ECON NILO WULFF,,-30.149848,-51.146699
1697,, SEPE TIARAJU,,-30.073355,-51.214652
4191,, SERTORIO,,-29.999284,-51.133899
4094,, SERTORIO,,-29.997814,-51.143627
3952,, SERTORIO,,-29.998161,-51.155743
3950,, SERTORIO,,-29.998133,-51.156141
3885,, SERTORIO,,-30.001322,-51.162548
5478,, PLINIO BRASIL MILANO,,-30.021681,-51.183772
2337,, CARLOS TREIN FILHO,,-30.031394,-51.186634
1396,, ORFANOTROFIO,,-30.079415,-51.21827
2037,, GUILHERME ALVES,,-30.056772,-51.189097
6240,, GUILHERME ALVES,,-30.060005,-51.190899
755,, DR BARCELOS,,-30.105388,-51.248423
815,, DR BARCELOS,,-30.101646,-51.237733
2361,, CARLOS GOMES,,-30.022506,-51.184088
2362,,HIGIENOPOLIS AUGUSTO MEYER,,-30.020718,-51.18546
5698,, DOZE DE OUTUBRO,,-30.065469,-51.189108
6286,, DOZE DE OUTUBRO,,-30.063882,-51.187625
6271,,VL IPIRANGA PADRE ALOIS KADES S J,,-30.022337,-51.154483
5357,, BORGES DE MEDEIROS,,-30.031349,-51.227758
5356,, BORGES DE MEDEIROS,,-30.03119,-51.227751
5360,, BORGES DE MEDEIROS,,-30.0312,-51.22767
5355,, BORGES DE MEDEIROS,,-30.031082,-51.227747
5359,, BORGES DE MEDEIROS,,-30.031036,-51.227663
5354,, BORGES DE MEDEIROS,,-30.030985,-51.227743
5353,, BORGES DE MEDEIROS,,-30.030872,-51.227739
5358,, BORGES DE MEDEIROS,,-30.030811,-51.227655
5313,, SENADOR SALGADO FILHO,,-30.030702,-51.227588
5150,, SENADOR SALGADO FILHO,,-30.030713,-51.227492
5314,, SENADOR SALGADO FILHO,,-30.030735,-51.227216
5315,, SENADOR SALGADO FILHO,,-30.030749,-51.227032
5323,, SENADOR SALGADO FILHO,,-30.030774,-51.226703
5322,, SENADOR SALGADO FILHO,,-30.030787,-51.226513
5287,, SENADOR SALGADO FILHO,,-30.030856,-51.226567
5321,, SENADOR SALGADO FILHO,,-30.030798,-51.226359
5320,, SENADOR SALGADO FILHO,,-30.030811,-51.226156
5328,, SENADOR SALGADO FILHO,,-30.03088,-51.226214
5319,, SENADOR SALGADO FILHO,,-30.030825,-51.225959
5330,, SENADOR SALGADO FILHO,,-30.030844,-51.22568
5336,, SENADOR SALGADO FILHO,,-30.030922,-51.225596
5331,, SENADOR SALGADO FILHO,,-30.030854,-51.225526
5332,, SENADOR SALGADO FILHO,,-30.03086,-51.225441
5337,, SENADOR SALGADO FILHO,,-30.030932,-51.225456
5338,, SENADOR SALGADO FILHO,,-30.030945,-51.225261
5333,, SENADOR SALGADO FILHO,,-30.030876,-51.22521
5334,, SENADOR SALGADO FILHO,,-30.030889,-51.22502
5149,, SENADOR SALGADO FILHO,,-30.030917,-51.224649
5281,, CASSIANO NASCIMENTO,,-30.027586,-51.231074
5368,, RUI BARBOSA,,-30.025698,-51.22429
5370,, RUI BARBOSA,,-30.025788,-51.224259
5371,, RUI BARBOSA,,-30.025888,-51.224225
5372,, RUI BARBOSA,,-30.026014,-51.224181
5374,, RUI BARBOSA,,-30.026187,-51.224121
5830,, RUI BARBOSA,,-30.026255,-51.224098
5369,, RUI BARBOSA,,-30.026321,-51.224075
5382,, RUI BARBOSA,,-30.026406,-51.224046
5829,, RUI BARBOSA,,-30.026479,-51.22402
5365,, RUI BARBOSA,,-30.026548,-51.223997
5050,, RUI BARBOSA,,-30.026619,-51.223972
5367,, RUI BARBOSA,,-30.026743,-51.223929
5366,, RUI BARBOSA,,-30.026696,-51.223946
5078,, PEREIRA PAROBE,,-30.027689,-51.227186
5258,, PEREIRA PAROBE,,-30.026916,-51.227459
5257,, PEREIRA PAROBE,,-30.027093,-51.227396
5256,, PEREIRA PAROBE,,-30.027257,-51.227338
5255,, PEREIRA PAROBE,,-30.027438,-51.227273
5087,, PEREIRA PAROBE,,-30.027563,-51.22723
5259,, PEREIRA PAROBE,,-30.027532,-51.227154
5260,, PEREIRA PAROBE,,-30.027411,-51.227196
5278,, PEREIRA PAROBE,,-30.027323,-51.227228
5261,, PEREIRA PAROBE,,-30.027247,-51.227255
5276,, PEREIRA PAROBE,,-30.027133,-51.227295
5262,, PEREIRA PAROBE,,-30.027032,-51.22733
5275,, PEREIRA PAROBE,,-30.02698,-51.22735
5274,, PEREIRA PAROBE,,-30.026873,-51.227387
5268,, PEREIRA PAROBE,,-30.027436,-51.22669
5267,, PEREIRA PAROBE,,-30.0273,-51.226712
5272,, PEREIRA PAROBE,,-30.027258,-51.226721
5271,, PEREIRA PAROBE,,-30.027132,-51.226746
5270,, PEREIRA PAROBE,,-30.027012,-51.22677
5263,, PEREIRA PAROBE,,-30.026748,-51.226822
5273,, PEREIRA PAROBE,,-30.02735,-51.226618
5266,, PEREIRA PAROBE,,-30.027141,-51.22666
5265,, PEREIRA PAROBE,,-30.027002,-51.226687
5264,, PEREIRA PAROBE,,-30.026855,-51.226716
5269,, PEREIRA PAROBE,,-30.026822,-51.226723
5254,, PEREIRA PAROBE,,-30.026774,-51.226733
5212,, JULIO DE CASTILHOS,,-30.026451,-51.225969
5213,, JULIO DE CASTILHOS,,-30.02652,-51.226225
5214,, JULIO DE CASTILHOS,,-30.026636,-51.226659
3309,,JD ITU SABARA ALBERTO PASQUALINI,,-30.02995,-51.146942
3317,,JD ITU SABARA ALBERTO PASQUALINI,,-30.030021,-51.146675
5215,, VISCONDE DO CAIRU,,-30.026209,-51.226995
5285,, CASSIANO NASCIMENTO,,-30.028243,-51.230775
5283,, CASSIANO NASCIMENTO,,-30.027995,-51.230887
5282,, CASSIANO NASCIMENTO,,-30.027713,-51.231016
5284,, CASSIANO NASCIMENTO,,-30.02813,-51.230825
1641,, CASSIANO NASCIMENTO,,-30.027886,-51.230938
2604,, ERNESTO LISCANO,,-30.088589,-51.126879
2608,, ERNESTO LISCANO,,-30.087334,-51.125398
5209,, URUGUAI,,-30.027324,-51.229122
5210,, URUGUAI,,-30.026946,-51.229304
5207,, URUGUAI,,-30.027647,-51.228969
1643,, URUGUAI,,-30.027104,-51.229228
5208,, URUGUAI,,-30.027498,-51.22904
5705,, BORGES DE MEDEIROS,,-30.026927,-51.22866
5702,, BORGES DE MEDEIROS,,-30.026697,-51.228758
5703,, BORGES DE MEDEIROS,,-30.026777,-51.228724
5211,, URUGUAI,,-30.026737,-51.229406
5704,, BORGES DE MEDEIROS,,-30.026855,-51.228691
5401,, BORGES DE MEDEIROS,,-30.031684,-51.227696
1585,, BORGES DE MEDEIROS,,-30.031873,-51.227714
5406,, BORGES DE MEDEIROS,,-30.031876,-51.227793
5402,, BORGES DE MEDEIROS,,-30.032029,-51.227723
5408,, BORGES DE MEDEIROS,,-30.032226,-51.227822
5403,, BORGES DE MEDEIROS,,-30.032248,-51.227741
5409,, BORGES DE MEDEIROS,,-30.03237,-51.227833
5410,, BORGES DE MEDEIROS,,-30.032632,-51.227852
5412,, BORGES DE MEDEIROS,,-30.032979,-51.227875
5411,, BORGES DE MEDEIROS,,-30.032712,-51.227857
5413,, BORGES DE MEDEIROS,,-30.033269,-51.227895
5527,, LOUREIRO DA SILVA,,-30.036881,-51.236184
1512,, LOUREIRO DA SILVA,,-30.036953,-51.235244
5529,, LOUREIRO DA SILVA,,-30.037055,-51.234314
5701,, BORGES DE MEDEIROS,,-30.026602,-51.228799
1117,, RODRIGUES DA FONSECA,,-30.115729,-51.211294
4607,, CONTINENTAL-LOMBA DO PINHEIRO,,-30.108856,-51.10328
5754,, DIARIO DE NOTICIAS,,-30.096951,-51.248842
2550,, DAVID,,-30.094847,-51.145969
2549,, DAVID,,-30.096886,-51.145882
2522,, DAVID,,-30.098673,-51.144843
2525,, DAVID,,-30.099763,-51.144562
2524,, DAVID,,-30.101452,-51.142685
479,, LUIZ FRANCISCO ZANELLA,,-30.158532,-51.134071
4889,, JOSE FERREIRA JARDIM,,-29.990026,-51.107777
4888,, JOSE FERREIRA JARDIM,,-29.988496,-51.108355
5198,, PROF OSCAR PEREIRA,,-30.084958,-51.190757
6283,, TRES MENINAS,,-30.118732,-51.199549
1189,, TRES MENINAS,,-30.118663,-51.199581
1150,, TRES MENINAS,,-30.118043,-51.202483
2619,, DOLORES DURAN,,-30.083802,-51.121985
1913,, CALDRE E FIAO,,-30.065849,-51.197533
5573,, SANTO DIAS DA SILVA,,-30.09402,-51.130996
5572,, SANTO DIAS DA SILVA,,-30.093926,-51.13093
2586,, SANTO DIAS DA SILVA,,-30.093856,-51.130881
5622,, SANTO DIAS DA SILVA,,-30.093735,-51.130797
2122,, PRINCESA ISABEL,,-30.046885,-51.205736
1056,, CAMPO NOVO,,-30.14124,-51.214967
1069,, CAMPO NOVO,,-30.138102,-51.213061
6147,, CAMPO NOVO,,-30.13969,-51.214391
1058,, CAMPO NOVO,,-30.13997,-51.214431
1057,, CAMPO NOVO,,-30.141231,-51.214879
1055,, CAMPO NOVO,,-30.143062,-51.215497
489,, WENCESLAU ESCOBAR,,-30.118565,-51.253374
2738,, VINTE CINCO DE JULHO VL S JOSE COM,,-30.076855,-51.161824
4226,, MARTINS BASTOS,,-29.987815,-51.128421
4228,, MARTINS BASTOS,,-29.987788,-51.129267
4219,, MARTINS BASTOS,,-29.98795,-51.13062
4229,, MARTINS BASTOS,,-29.987715,-51.126665
4218,, MARTINS BASTOS,,-29.987906,-51.131128
6281,,FARRAPOS PADRE LEOPOLDO BRENTANO,,-29.975448,-51.196419
4613,,AGRONOMIA ANTONIO JOSE DE SANTANA,,-30.087045,-51.115186
4479,, JOAO ANTONIO SILVEIRA,,-30.141224,-51.103636
4520,, JOAO ANTONIO SILVEIRA,,-30.137211,-51.100242
2512,, JOAO ANTONIO SILVEIRA,,-30.144342,-51.128429
4476,, JOAO ANTONIO SILVEIRA,,-30.142628,-51.105065
4477,, JOAO ANTONIO SILVEIRA,,-30.141702,-51.104302
5853,, COSTA GAMA,,-30.126559,-51.174568
3864,, JURUA,,-30.00533,-51.166294
3862,, JURUA,,-30.007013,-51.165943
3866,, JURUA,,-30.004039,-51.166456
3865,, JURUA,,-30.005047,-51.166264
3863,, JURUA,,-30.006486,-51.165993
462,, DR CARLOS NIEDERAUER HOFMEISTER,,-30.149717,-51.141055
463,, DR CARLOS NIEDERAUER HOFMEISTER,,-30.149662,-51.140998
467,, DR CARLOS NIEDERAUER HOFMEISTER,,-30.150838,-51.138958
466,, DR CARLOS NIEDERAUER HOFMEISTER,,-30.150929,-51.138959
1710,, MARIANO DE MATOS,,-30.067916,-51.213693
2660,, NUNES COSTA,,-30.076732,-51.170184
2656,, NUNES COSTA,,-30.076394,-51.170418
5098,, NUNES COSTA,,-30.077045,-51.169925
2406,,BELEM VELHO AFONSO LOURENCO MARIANTE,,-30.11538,-51.176379
1188,, TRES MENINAS,,-30.119686,-51.197133
5778,, JOAO ANTONIO SILVEIRA,,-30.15405,-51.13806
4957,, DONARIO BRAGA,,-29.998133,-51.101538
5031,, LUIZA ROCCO,,-30.073109,-51.203312
6120,, IPIRANGA,,-30.05885,-51.15219
1169,, JORGE PEREIRA NUNES,,-30.131365,-51.192544
1168,, JORGE PEREIRA NUNES,,-30.131239,-51.19268
794,, DR PEREIRA NETO,,-30.106978,-51.236799
822,, DR PEREIRA NETO,,-30.106137,-51.234455
823,, DR PEREIRA NETO,,-30.105886,-51.233967
789,, DR PEREIRA NETO,,-30.107562,-51.238427
788,, DR PEREIRA NETO,,-30.107626,-51.238821
780,, DR PEREIRA NETO,,-30.108371,-51.240917
4614,,AGRONOMIA ANTONIO JOSE DE SANTANA,,-30.083426,-51.116691
4612,,AGRONOMIA ANTONIO JOSE DE SANTANA,,-30.087796,-51.117185
2618,,AGRONOMIA ANTONIO JOSE DE SANTANA,,-30.088529,-51.118994
2689,, VIDAL DE NEGREIROS,,-30.068338,-51.167468
4547,,LOMBA DO PINHEIRO PANORAMA,,-30.126351,-51.100127
2614,,AGRONOMIA ANTONIO JOSE DE SANTANA,,-30.088673,-51.121366
6276,, DR PEREIRA NETO,,-30.109465,-51.243723
5426,, DR PEREIRA NETO,,-30.112487,-51.251976
733,, DR PEREIRA NETO,,-30.110961,-51.247872
6275,, DR PEREIRA NETO,,-30.10932,-51.243533
6274,, SERTORIO,,-30.009303,-51.128246
6273,, SERTORIO,,-30.009194,-51.128148
4131,, SERTORIO,,-30.010518,-51.128408
4132,, SERTORIO,,-30.010304,-51.128293
538,, NOSSA SENHORA DE LOURDES,,-30.113911,-51.251628
6270,, NOSSA SENHORA DE LOURDES,,-30.112789,-51.252265
4791,, DANTE ANGELO PILLA,,-30.006658,-51.117096
4616,,AGRONOMIA ANTONIO JOSE DE SANTANA,,-30.084535,-51.11598
4615,,AGRONOMIA ANTONIO JOSE DE SANTANA,,-30.085604,-51.115262
2451,, PROF OSCAR PEREIRA,,-30.09939,-51.172808
6272,, DR JOAO SATT,,-30.022472,-51.156293
2984,, SANTA IZABEL,,-30.047534,-51.164726
2988,, NAZARETH,,-30.04521,-51.164891
4388,, SAO CAETANO,,-30.182768,-51.07826
4387,, SAO CAETANO,,-30.182837,-51.078388
5834,, DONA FIRMINA,,-30.07209,-51.169213
6116,, CAMPO NOVO,,-30.14268,-51.215462
2241,, ECA DE QUEIROZ,,-30.044328,-51.192159
784,, DR MARIO TOTTA,,-30.108763,-51.238027
779,, DR MARIO TOTTA,,-30.10928,-51.239484
741,, DR MARIO TOTTA,,-30.110851,-51.244192
734,, DR MARIO TOTTA,,-30.111595,-51.246225
732,, DR MARIO TOTTA,,-30.112244,-51.248065
543,, DR MARIO TOTTA,,-30.112754,-51.249486
539,, DR MARIO TOTTA,,-30.113481,-51.251489
4843,, PLINIO KROEFF,,-29.996392,-51.113589
4795,, PLINIO KROEFF,,-30.000716,-51.115318
4796,, PLINIO KROEFF,,-30.00053,-51.115164
4793,, PLINIO KROEFF,,-30.003032,-51.116195
4794,, PLINIO KROEFF,,-30.00301,-51.116101
4792,, DANTE ANGELO PILLA,,-30.006653,-51.117006
4784,, DANTE ANGELO PILLA,,-30.008396,-51.117754
4785,, DANTE ANGELO PILLA,,-30.008355,-51.117652
4576,, JOAO DE OLIVEIRA REMIAO,,-30.110555,-51.110371
4575,, JOAO DE OLIVEIRA REMIAO,,-30.110595,-51.11044
4567,, SAO MARCOS-LOMBA DO PINHEIRO,,-30.116349,-51.097429
133,, CELESTINO BERTOLUCCI,,-30.160863,-51.199543
135,, CELESTINO BERTOLUCCI,,-30.158854,-51.198906
4760,, JOSE LUIZ MARTINS COSTA,,-30.024739,-51.09967
4761,, JOSE LUIZ MARTINS COSTA,,-30.022747,-51.099909
4763,, JOSE LUIZ MARTINS COSTA,,-30.021665,-51.099996
666,, TRAMANDAI,,-30.135486,-51.227384
665,, TRAMANDAI,,-30.135342,-51.227494
136,, CELESTINO BERTOLUCCI,,-30.157875,-51.198599
3467,, I JARDIM PASSO DAS PEDRAS II,,-30.023302,-51.12657
137,, CELESTINO BERTOLUCCI,,-30.157602,-51.198572
3468,, I JARDIM PASSO DAS PEDRAS II,,-30.02328,-51.12649
3469,, SEBASTIAO BARRETO,,-30.021784,-51.126376
3470,, SEBASTIAO BARRETO,,-30.021781,-51.126459
3490,, SEBASTIAO BARRETO,,-30.020152,-51.126245
5044,, DOLORES DURAN,,-30.079674,-51.12489
4280,, SOUZA MELO,,-29.980991,-51.127984
4272,, SOUZA MELO,,-29.981285,-51.131784
4271,, SOUZA MELO,,-29.981367,-51.133227
4270,, SOUZA MELO,,-29.981302,-51.133376
4273,, SOUZA MELO,,-29.981208,-51.131706
4276,, SOUZA MELO,,-29.981106,-51.129931
895,, DANTE GABRIEL GUIMARAENS,,-30.112137,-51.231483
2616,, DOLORES DURAN,,-30.086583,-51.122072
2717,, VIDAL DE NEGREIROS,,-30.064106,-51.168305
2719,, VIDAL DE NEGREIROS,,-30.061926,-51.168712
3473,, SEBASTIAO BARRETO,,-30.020254,-51.126333
4698,, FUMACA,,-30.03132,-51.106088
1511,, LOUREIRO DA SILVA,,-30.037286,-51.236374
923,, CAVALHADA,,-30.106717,-51.228522
922,, CAVALHADA,,-30.104155,-51.230025
916,, CAVALHADA,,-30.106784,-51.228315
931,, CAVALHADA,,-30.098584,-51.231459
998,, NONOAI,,-30.094839,-51.225219
1018,, NONOAI,,-30.093174,-51.223516
3650,, FARRAPOS,,-29.9989,-51.198101
3048,, SATURNINO DE BRITO,,-30.038296,-51.153787
4084,, SERTORIO,,-29.997906,-51.151636
111,, SERRARIA,,-30.179594,-51.211312
110,, SERRARIA,,-30.179989,-51.211218
43,, SERRARIA,,-30.163067,-51.218204
40,, SERRARIA,,-30.161636,-51.220322
47,, SERRARIA,,-30.159515,-51.220089
49,, SERRARIA,,-30.158067,-51.219504
50,, SERRARIA,,-30.158045,-51.219404
52,, SERRARIA,,-30.15669,-51.219259
57,, SERRARIA,,-30.152408,-51.219417
61,, SERRARIA,,-30.150683,-51.217928
63,, SERRARIA,,-30.149501,-51.217092
1048,, SERRARIA,,-30.146929,-51.215857
1047,, SERRARIA,,-30.146998,-51.215953
1049,, SERRARIA,,-30.145648,-51.215938
69,, RETIRO DA PONTA GROSSA,,-30.184593,-51.212052
67,, RETIRO DA PONTA GROSSA,,-30.184091,-51.214961
980,, CAVALHADA,,-30.097302,-51.230514
924,, CAVALHADA,,-30.104171,-51.230105
2509,,RESTINGA PADRE PEDRO LEONARDI,,-30.145475,-51.128258
2508,,RESTINGA PADRE PEDRO LEONARDI,,-30.145985,-51.128573
2511,,RESTINGA PADRE PEDRO LEONARDI,,-30.144792,-51.127457
4605,, CONDE DE BONFIM,,-30.108186,-51.105558
4596,, CONDE DE BONFIM,,-30.108818,-51.106127
4597,, CONDE DE BONFIM,,-30.108773,-51.106192
4604,, CONDE DE BONFIM,,-30.108142,-51.105624
6269,, MANOEL LOPES MEIRELLES,,-30.035076,-51.145552
3257,, MANOEL LOPES MEIRELLES,,-30.035142,-51.145632
5856,, MANOEL LOPES MEIRELLES,,-30.034092,-51.146454
6267,, MANOEL LOPES MEIRELLES,,-30.033968,-51.147661
725,, CAVALHADA,,-30.117895,-51.224416
995,, CAVALHADA,,-30.095991,-51.22678
994,, CAVALHADA,,-30.095885,-51.226536
981,, CAVALHADA,,-30.097301,-51.229939
702,, CAVALHADA,,-30.116362,-51.224845
701,, CAVALHADA,,-30.11495,-51.225649
1021,, NONOAI,,-30.091467,-51.220761
1020,, NONOAI,,-30.091676,-51.221519
6266,, NONOAI,,-30.089168,-51.218128
3250,, FRANCISCO DE AQUINO,,-30.034633,-51.149488
6265,, FRANCISCO DE AQUINO,,-30.034509,-51.149334
6264,, FRANCISCO DE AQUINO,,-30.034462,-51.150658
6263,, FRANCISCO DE AQUINO,,-30.034288,-51.150784
6262,, CEL FEIJO,,-30.008909,-51.181827
4299,,LAMI OTAVIANO JOSE PINTO,,-30.234984,-51.095255
4331,,LAMI OTAVIANO JOSE PINTO,,-30.240396,-51.081209
4329,,LAMI OTAVIANO JOSE PINTO,,-30.240457,-51.081254
4300,,LAMI OTAVIANO JOSE PINTO,,-30.234898,-51.095159
4328,,LAMI OTAVIANO JOSE PINTO,,-30.239826,-51.082218
4327,,LAMI OTAVIANO JOSE PINTO,,-30.238611,-51.084915
4305,,LAMI OTAVIANO JOSE PINTO,,-30.23786,-51.087571
4306,,LAMI OTAVIANO JOSE PINTO,,-30.237763,-51.08765
4308,,LAMI OTAVIANO JOSE PINTO,,-30.237494,-51.089301
4307,,LAMI OTAVIANO JOSE PINTO,,-30.23733,-51.092153
4309,,LAMI OTAVIANO JOSE PINTO,,-30.237415,-51.089341
4297,,LAMI OTAVIANO JOSE PINTO,,-30.237102,-51.092643
6023,,LAMI OTAVIANO JOSE PINTO,,-30.236638,-51.09444
4298,,LAMI OTAVIANO JOSE PINTO,,-30.236721,-51.094397
4312,,LAMI OTAVIANO JOSE PINTO,,-30.226302,-51.0991
4313,,LAMI OTAVIANO JOSE PINTO,,-30.226185,-51.099008
5082,, GRACILIANO RAMOS,,-30.049689,-51.16776
2732,, PROF PEDRO SANTA HELENA,,-30.04992,-51.168305
1672,, SEPE TIARAJU,,-30.079953,-51.213372
3726,, ENG FELICIO LEMIESZEK,,-29.980172,-51.191335
1140,, CRISTIANO KRAEMER,,-30.117728,-51.206618
1234,, NONOAI,,-30.086557,-51.215723
1017,, NONOAI,,-30.093093,-51.223299
1233,, NONOAI,,-30.086536,-51.215805
1243,, NONOAI,,-30.084967,-51.214736
6256,, TERESOPOLIS,,-30.084142,-51.214063
6132,, TRAMANDAI,,-30.136471,-51.225864
668,, TRAMANDAI,,-30.136702,-51.225795
1148,, CRISTIANO KRAEMER,,-30.120225,-51.202654
2237,, IPIRANGA,,-30.04879,-51.195843
6036,, IPIRANGA,,-30.055866,-51.172713
3832,, ESTADOS,,-29.98423,-51.180448
71,, RETIRO DA PONTA GROSSA,,-30.184903,-51.209868
6254,,TRISTEZA AFONSO ALVARES,,-30.113685,-51.254242
229,, FRANCISCA DE OLIVEIRA VIEIRA,,-30.190746,-51.16033
2474,, CANUDOS,,-30.09336,-51.175048
2473,, CANUDOS,,-30.094935,-51.17166
2731,,JD CARVALHO ANGELO CRIVELLARO,,-30.049628,-51.169515
5123,, DR AFFONSO SANMARTIN,,-30.05045,-51.167281
3859,, FRANCISCO TREIN,,-30.011761,-51.159724
6244,, WILSON SANT'ANNA VIEIRA,,-30.010314,-51.093363
5292,, FRANCISCA DE OLIVEIRA VIEIRA,,-30.209905,-51.179975
194,, FRANCISCA DE OLIVEIRA VIEIRA,,-30.204527,-51.175436
193,, FRANCISCA DE OLIVEIRA VIEIRA,,-30.206483,-51.176693
200,, FRANCISCA DE OLIVEIRA VIEIRA,,-30.20469,-51.175586
4684,, TEN ALBERTO MENDES JUNIOR,,-30.022948,-51.110448
228,, FRANCISCA DE OLIVEIRA VIEIRA,,-30.192392,-51.161818
3626,, GEN COUTO DE MAGALHAES,,-30.014473,-51.184865
221,, JUCA BATISTA,,-30.185598,-51.174608
3751,, GEN COUTO DE MAGALHAES,,-30.014586,-51.182297
220,, JUCA BATISTA,,-30.185489,-51.174541
5018,, BERNARDINO SILVEIRA DE AMORIM,,-29.981565,-51.113727
2972,, LIBERO BADARO,,-30.021775,-51.171106
6253,, GEN COUTO DE MAGALHAES,,-30.015838,-51.18821
6252,, MARQUES DO POMBAL,,-30.018745,-51.186663
6250,, GEN COUTO DE MAGALHAES,,-30.014988,-51.185967
6237,, ENG ALEXANDRE MARTINS DA ROSA,,-29.979049,-51.184519
4315,,LAMI OTAVIANO JOSE PINTO,,-30.222608,-51.099045
4314,,LAMI OTAVIANO JOSE PINTO,,-30.2225,-51.098965
62,, SERRARIA,,-30.150301,-51.21775
3962,, SERTORIO,,-29.997929,-51.152781
48,, SERRARIA,,-30.159406,-51.22013
3649,, SERTORIO,,-30.003177,-51.184028
3860,, FRANCISCO TREIN,,-30.011536,-51.159836
675,, JUCA BATISTA,,-30.141661,-51.218961
73,, SERRARIA,,-30.182214,-51.209165
2042,, GUILHERME ALVES,,-30.055007,-51.188164
2983,, SAO BENEDITO,,-30.046241,-51.165984
2992,, SAO BENEDITO,,-30.044583,-51.165631
2982,, PROF ABILIO AZAMBUJA,,-30.047842,-51.16617
6125,, PROF PEDRO SANTA HELENA,,-30.048942,-51.164967
626,, CEL MARCOS,,-30.123378,-51.24785
625,, CEL MARCOS,,-30.123287,-51.247879
